"route_id","agency_id","route_short_name","route_long_name","route_desc","route_type","route_url","route_color","route_text_color","routegroup","feed_version","ingest_year","ingest_month","ingest_day","feed_version_partition"
"830F","4","830F","Lobethal to City","via Woodside, Oakbank, Balhannah, Verdun Junction & Crafers (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/830F","006600","ffffff","830F-834-835-HL1-HL2","1175","2022","01","31","1175"
"834","4","834","Verdun to Lobethal","via Onkaparinga Valley Rd, Nairne Rd and Woodside. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/834","006600","ffffff","830F-834-835-HL1-HL2","1175","2022","01","31","1175"
"834A","4","834A","Lobethal to Verdun","operates via Onkaparinga Valley Rd, bypassing Nairne and Riverview Rd.","3","http://www.adelaidemetro.com.au/routes/834","006600","ffffff","830F-834-835-HL1-HL2","1175","2022","01","31","1175"
"835","4","835","Lobethal to Mt Barker","via Nairne Rd, Balhannah, Verdun and Hahndorf (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/835","006600","ffffff","830F-834-835-HL1-HL2","1175","2022","01","31","1175"
"835A","4","835A","Mt Barker to Lobethal","via Onkaparinga Valley Rd, bypassing Nairne Rd and Riverview Rd","3","http://www.adelaidemetro.com.au/routes/835","006600","ffffff","830F-834-835-HL1-HL2","1175","2022","01","31","1175"
"837","4","837","Nairne to Mt Barker","via Littlehampton (operates Monday-Saturday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/837","006600","ffffff","837-841F-842X-T842","1175","2022","01","31","1175"
"838","4","838","Mt Barker East Clockwise Loop Service","via Mt Barker Dutton Rd Park 'n' Ride, Bald Hills Rd, Exhibition Rd and Hutchinson St (operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/838","006600","ffffff","838-839","1175","2022","01","31","1175"
"838H","4","838H","Mt Barker East Clockwise Loop Service","via Victoria Rd, Hurling Dr and Albert Rd (operates Monday - Saturday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/838","006600","ffffff","838-839","1175","2022","01","31","1175"
"839","4","839","Mt Barker West Clockwise Loop Service","via Hutchinson St, Hurling Dr and Dumas St (operates Monday-Saturday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/839","006600","ffffff","838-839","1175","2022","01","31","1175"
"839R","4","839R","Mt Barker West Clockwise Loop Service","from Mt Barker Dutton Rd Park 'n' Ride setting down as required via a combination of routes 838H and 839 (operates Monday-Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/839","006600","ffffff","838-839","1175","2022","01","31","1175"
"840X","4","840X","Mt Barker to City","via South Eastern Freeway (express service, operates Monday - Friday excluding public holidays)","3","http://www.adelaidemetro.com.au/routes/840X","006600","ffffff","823-840X-T840-T843-860F-863-T863-864-864F-N864","1175","2022","01","31","1175"
"841F","4","841F","Nairne to City","via Woodside, Littlehampton, Mt Barker, Hahndorf & South Eastern Freeway. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/841","006600","ffffff","837-841F-842X-T842","1175","2022","01","31","1175"
"842X","4","842X","Nairne to City","via Mt Barker. Express service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/842X","006600","ffffff","837-841F-842X-T842","1175","2022","01","31","1175"
"850","4","850","Macclesfield to Aldgate","via Meadows, Echunga & Mylor. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/850","006600","ffffff","850-852","1175","2022","01","31","1175"
"852","4","852","Strathalbyn to Mt Barker","via Wellington Road. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/852","006600","ffffff","850-852","1175","2022","01","31","1175"
"852L","4","852L","Langhorne Creek to Cornerstone College","Via Langhorne Creek to Cornerstone College and return. Service operates school days only.","3","http://www.adelaidemetro.com.au/routes/852L","006600","ffffff","850-852","1175","2022","01","31","1175"
"853","41","853","Mt Barker to St Francis De Sales","School service, operates school days only","3","http://www.adelaidemetro.com.au/routes/853","006600","ffffff","nan","1175","2022","01","31","1175"
"860F","4","860F","Mt Barker to City","via Hahndorf, Bridgewater & Glen Osmond Road. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/860","006600","ffffff","823-840X-T840-T843-860F-863-T863-864-864F-N864","1175","2022","01","31","1175"
"861","4","861","Glen Osmond to City","via Glen Osmond Road.","3","http://www.adelaidemetro.com.au/routes/861","006600","ffffff","861-N864","1175","2022","01","31","1175"
"863","4","863","Aldgate to City","via Stirling, Crafers & Glen Osmond Road.","3","http://www.adelaidemetro.com.au/routes/863","006600","ffffff","823-840X-T840-T843-860F-863-T863-864-864F-N864","1175","2022","01","31","1175"
"863F","4","863F","Aldgate to City","Does not set down before Stop 14 from the City or pick up after Stop 13 to the City unless passengers are alighting.","3","http://www.adelaidemetro.com.au/routes/863","006600","ffffff","823-840X-T840-T843-860F-863-T863-864-864F-N864","1175","2022","01","31","1175"
"864","4","864","Mt Barker to City","via Hahndorf, Bridgewater, Aldgate, Stirling, Crafers Ramp, Glen Osmond Rd and Royal Adelaide Hospital","3","http://www.adelaidemetro.com.au/routes/864","006600","ffffff","823-840X-T840-T843-860F-863-T863-864-864F-N864","1175","2022","01","31","1175"
"864F","4","864F","Mt Barker to City","via Hahndorf, Bridgewater, Aldgate, Stirling, Crafers Ramp, Glen Osmond Rd and Royal Adelaide Hospital (limited stop service)","3","http://www.adelaidemetro.com.au/routes/864","006600","ffffff","823-840X-T840-T843-860F-863-T863-864-864F-N864","1175","2022","01","31","1175"
"864H","4","864H","Mt Barker to Heathfield High School","via Hahndorf, Bridgewater, Aldgateand Stirling then continues to Heathfield High School (operates school days only)","3","http://www.adelaidemetro.com.au/routes/864","006600","ffffff","823-840X-T840-T843-860F-863-T863-864-864F-N864","1175","2022","01","31","1175"
"865","4","865","Aldgate to City","via Pomona Road. Service operates Monday-Saturday.","3","http://www.adelaidemetro.com.au/routes/865","006600","ffffff","865-866","1175","2022","01","31","1175"
"865C","4","865C","Stirling to Crafers","from stop 36 Mt Barker Road via 865 route to terminus stop 24 Crafers Ramp.","3","http://www.adelaidemetro.com.au/routes/865","006600","ffffff","865-866","1175","2022","01","31","1175"
"865S","4","865S","Crafers to Stirling","via Old Mt Barker Road and Pomona Road.","3","http://www.adelaidemetro.com.au/routes/865","006600","ffffff","865-866","1175","2022","01","31","1175"
"866","4","866","Stirling to Crafers","via Piccadilly & Stirling East. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/866","006600","ffffff","865-866","1175","2022","01","31","1175"
"866A","4","866A","Stirling to Crafers","Service does not stop at Piccadilly.","3","http://www.adelaidemetro.com.au/routes/866","006600","ffffff","865-866","1175","2022","01","31","1175"
"866R","4","866R","Stirling to Crafers","Service travel via Piccadilly and Stirling East on request.","3","http://www.adelaidemetro.com.au/routes/866","006600","ffffff","865-866","1175","2022","01","31","1175"
"870","41","870","Glenunga International High School to City","School service, operates school days only servicing Glenunga International High School. Travels via Glen Osmond Rd","3","http://www.adelaidemetro.com.au/routes/870","006600","ffffff","nan","1175","2022","01","31","1175"
"871","41","871","Aldgate to Glenunga International High School","School service, operates school days only servicing Glenunga International High School, Pembroke School and Mary Mackillop College. Travels via Glen Osmond, Crafers and Stirling","3","http://www.adelaidemetro.com.au/routes/871","006600","ffffff","nan","1175","2022","01","31","1175"
"872","41","872","Glenunga International High School to Carey Gully","School service, operates school days only servicing Glenunga International High School and Seymour College. Travels via Glen Osmond, Burnside, Greenhill, Summertown and Uraidla","3","http://www.adelaidemetro.com.au/routes/872","006600","ffffff","nan","1175","2022","01","31","1175"
"873","41","873","Glenunga International High School to Mt Barker","School service, operates school days only servicing Glenunga International High School. Travels via Glen Osmond, Bridgewater and Hahndorf","3","http://www.adelaidemetro.com.au/routes/873","006600","ffffff","nan","1175","2022","01","31","1175"
"875","41","875","Stirling to Heathfield High School","School service, operates school days only servicing Heathfield High School. Travels via Mt Barker Rd","3","http://www.adelaidemetro.com.au/routes/875","006600","ffffff","875-875T","1175","2022","01","31","1175"
"875T","41","875T","Heathfield High School to Summertown","School service, operates Tuesdays school days only, servicing Heathfield High School. Travels via Mt Barker Rd","3","http://www.adelaidemetro.com.au/routes/875T","006600","ffffff","875-875T","1175","2022","01","31","1175"
"877","41","877","Heathfield High School to Mt Barker","School service, operates school days only servicing Heathfield High School. Travels via Hahndorf","3","http://www.adelaidemetro.com.au/routes/877","006600","ffffff","nan","1175","2022","01","31","1175"
"878","41","878","Nairne to Heathfield High School","School service, operates school days only servicing Heathfield High School. Travels via Littlehampton and Hahndorf","3","http://www.adelaidemetro.com.au/routes/878","006600","ffffff","nan","1175","2022","01","31","1175"
"879","41","879","Woodside to Heathfield High School","School service, operates school days only servicing Heathfield High School and Hills Christian Community School. Travels via Oakbank, Balhannah, Bridgewater and Aldgate. On Tuesdays, route will also travel to Lobethal","3","http://www.adelaidemetro.com.au/routes/879","006600","ffffff","nan","1175","2022","01","31","1175"
"880","41","880","Balhannah to Cornerstone College","School service, operates school days only servicing Cornerstone College. Travels via Oakbank, Woodside, Nairne and Littlehampton","3","http://www.adelaidemetro.com.au/routes/880","006600","ffffff","nan","1175","2022","01","31","1175"
"881","41","881","Crafers to Cornerstone College","School service, operates school days only servicing Cornerstone College. Travels via Stirling, Aldgate, Bridgewater, Verdun Junction, Hahndorf and Mt Barker","3","http://www.adelaidemetro.com.au/routes/881","006600","ffffff","nan","1175","2022","01","31","1175"
"882","41","882","Mt Barker to Concordia College","School service, operates school days only servicing Concordia College. Travels via Hahndorf, Bridgewater and Urrbrae","3","http://www.adelaidemetro.com.au/routes/882","006600","ffffff","nan","1175","2022","01","31","1175"
"883","41","883","Aldgate to Mitcham Girls High School","School service, operates school days only servicing Mitcham Girls High School. Travels via Stirling, Urrbrae and Kingswood","3","http://www.adelaidemetro.com.au/routes/883","006600","ffffff","nan","1175","2022","01","31","1175"
"884","41","884","Urrbrae Agricultural High School to Aldgate","School service, operates school days only servicing Urrbrae Agricultural High School. Travels via Myrtle Bank and Stirling","3","http://www.adelaidemetro.com.au/routes/884","006600","ffffff","nan","1175","2022","01","31","1175"
"885","41","885","Aldgate to Pembroke School","School service, operates school days only servicing Loreto College, Mary Mackillop College and Pembroke School. Travels via Stirling, Glen Osmond, Glenunga, Toorak Gardens and Norwood","3","http://www.adelaidemetro.com.au/routes/885","006600","ffffff","nan","1175","2022","01","31","1175"
"886","41","886","Mt Barker to Cabra Dominican College","School service, operates school days only servicing Unley High School, Mitcham Girls High School and Cabra Dominican College. Travels via Hahndorf, Bridgewater, Aldgate, Stirling, Urrbrae, Kingswood and Clarence Park","3","http://www.adelaidemetro.com.au/routes/886","006600","ffffff","nan","1175","2022","01","31","1175"
"887","41","887","Mt Barker to Mercedes College","School service, operates school days only servicing Mercedes College and Urrbrae Agricultural High School. Travels via Hahndorf, Bridgewater, Aldgate, Stirling and Urrbrae","3","http://www.adelaidemetro.com.au/routes/887","006600","ffffff","nan","1175","2022","01","31","1175"
"888","41","888","Aldgate to Concordia College","School service, operates school days only servicing Concordia College. Travels via Stirling and Myrtle Bank","3","http://www.adelaidemetro.com.au/routes/888","006600","ffffff","nan","1175","2022","01","31","1175"
"889","41","889","Mt Barker Waldorf School to City","School service, operates school days only servicing Mt Barker Waldorf School and Mt Barker High School. Travels via Mt Barker, Stirling and Crafers","3","http://www.adelaidemetro.com.au/routes/889","006600","ffffff","nan","1175","2022","01","31","1175"
"890","41","890","Nairne to Oakbank Area School","School service, operates school days only servicing Oakbank Area School. Travels via Mt Barker and Littlehampton","3","http://www.adelaidemetro.com.au/routes/890","006600","ffffff","nan","1175","2022","01","31","1175"
"892","4","892","Urrbrae to Aldgate","via Belair Road, Upper Sturt Road & Crafers. Service operates school days only.","3","http://www.adelaidemetro.com.au/routes/892","006600","ffffff","892-893-894","1175","2022","01","31","1175"
"893","4","893","Aldgate to Blackwood Interchange","via Stirling, Crafers, Upper Sturt Road & Belair Road. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/893","006600","ffffff","892-893-894","1175","2022","01","31","1175"
"894","4","894","Aldgate to Blackwood Interchange","via Crafers, Upper Sturt Road & Belair Road. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/894","006600","ffffff","892-893-894","1175","2022","01","31","1175"
"894H","4","894H","Aldgate to Blackwood Interchange","via Heathfield. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/894H","006600","ffffff","892-893-894","1175","2022","01","31","1175"
"894S","4","894S","Blackwood Interchange to Stirling","Terminates at stop 36 Mount Barker Rd, Stirling.","3","http://www.adelaidemetro.com.au/routes/894S","006600","ffffff","892-893-894","1175","2022","01","31","1175"
"900","5","900","Elizabeth Interchange to Salisbury","via Virginia. Service operates Monday-Friday.","3","http://www.adelaidemetro.com.au/routes/900","7030A0","ffffff","401-403-900","1175","2022","01","31","1175"
"920","51","920","Banksia Park to Tea Tree Plaza Interchange","School service, operates school days only servicing Banksia Park International High School. Travels via North East Rd","3","http://www.adelaidemetro.com.au/routes/920","FF8C0D","ffffff","nan","1175","2022","01","31","1175"
"921","51","921","Golden Grove Interchange School Loop Service","School service, operates school days only servicing Golden Grove High School. Travels via Atlantis Dr, The Golden Way, Golden Grove Rd, Target Hill Rd and The Golden Way","3","http://www.adelaidemetro.com.au/routes/921","FF8C0D","ffffff","nan","1175","2022","01","31","1175"
"922","51","922","Loreto College to Surrey Downs","School service, operates school days only servicing Loreto College and Mary Mackillop College. Travels via Norwood, Kensington, Campbelltown, Newton, Athelstone, Paradise, Dernancourt, Highbury and St Agnes","3","http://www.adelaidemetro.com.au/routes/922","FF8C0D","ffffff","nan","1175","2022","01","31","1175"
"924","51","924","Para Hills to Modbury High School","School service, operates school days only servicing Modbury High School. Travels via Modbury North.","3","http://www.adelaidemetro.com.au/routes/924","FF8C0D","ffffff","nan","1175","2022","01","31","1175"
"926","51","926","Modbury High School to Para Hills","School service, operates school days only servicing Modbury High School. Travels via Modbury North.","3","http://www.adelaidemetro.com.au/routes/926","FF8C0D","ffffff","nan","1175","2022","01","31","1175"
"928","51","928","Saint Ignatius' College to City","School service, operates school days only servicing Saint Ignatius' College, Charles Campbell College and Campbelltown Primary School. Travels via Newton, Paradise Interchange and Klemzig Interchange","3","http://www.adelaidemetro.com.au/routes/928","FF8C0D","ffffff","nan","1175","2022","01","31","1175"
"929","51","929","The Heights High School to Fairview Park","School service, operates school days only servicing The Heights High School. Travels via Modbury Heights, Redwood Park, Surrey Downs and Yatala Vale","3","http://www.adelaidemetro.com.au/routes/929","FF8C0D","ffffff","nan","1175","2022","01","31","1175"
"930","51","930","Paradise to Mawson Lakes","School service, operates school days only servicing Campbelltown Primary School and Charles Campbell College. Travels via Windsor Garden, Gilles Plains, Ingle Farm and Pooraka","3","http://www.adelaidemetro.com.au/routes/930","FF8C0D","ffffff","nan","1175","2022","01","31","1175"
"933","5","933","Tea Tree Plaza Interchange to The Elms Village","via Smart Road and Wright Road.","3","http://www.adelaidemetro.com.au/routes/933","FF8C0D","ffffff","nan","1175","2022","01","31","1175"
"941","51","941","Roma Mitchell Secondary College to Mansfield Park","School service, operates school days only servicing Roma Mitchell Secondary College. Travels via Grand Junction Rd","3","http://www.adelaidemetro.com.au/routes/941","990000","ffffff","nan","1175","2022","01","31","1175"
"942","51","942","Roma Mitchell Secondary College to Blair Athol","School service, operates school days only servicing Roma Mitchell Secondary College. Travels via Grand Junction Rd","3","http://www.adelaidemetro.com.au/routes/942","990000","ffffff","nan","1175","2022","01","31","1175"
"943","51","943","City to Roma Mitchell Secondary College","School service, operates school days only servicing Roma Mitchell Secondary College. Travels via North Adelaide, Broadview, Clearview and Gepps Cross","3","http://www.adelaidemetro.com.au/routes/943","990000","ffffff","nan","1175","2022","01","31","1175"
"949","51","949","Elizabeth to Adelaide Secondary School of English","School service, operates school days only servicing Adelaide Secondary School of English. Travels via Salisbury, Pooraka and Blair Athol","3","http://www.adelaidemetro.com.au/routes/949","990000","ffffff","nan","1175","2022","01","31","1175"
"950","51","950","Aberfoyle Park High School to Darlington","School service, operates school days only servicing Aberfoyle Park High School. Travels via Happy Valley, Aberfoyle Park and Flagstaff Hill","3","http://www.adelaidemetro.com.au/routes/950","990000","ffffff","nan","1175","2022","01","31","1175"
"951","51","951","City to Adelaide Secondary School of English","School service, operates school days only servicing Adelaide Secondary School of English. Travels via King Willian Rd and Torrens Rd","3","http://www.adelaidemetro.com.au/routes/951","990000","ffffff","nan","1175","2022","01","31","1175"
"952","51","952","Colonel Light Gardens to Blackwood High School","School service, operates school days only servicing Belair Primary School and Blackwood High School. Travels via Lynton, Belair, Glenalta and Blackwood","3","http://www.adelaidemetro.com.au/routes/952","990000","ffffff","nan","1175","2022","01","31","1175"
"953","51","953","Blackwood High School to Aberfoyle Hub Centre Interchange","School service, operates school days only servicing Blackwood High School. Travels via Blackwood, Coromandel Valley, Flagstaff Hill and Aberfoyle Park","3","http://www.adelaidemetro.com.au/routes/953","990000","ffffff","nan","1175","2022","01","31","1175"
"954","51","954","Blackwood High School to Kingswood","School service, operates school days only servicing Blackwood High School. Travels via Blackwood, Belair and Torrens Park","3","http://www.adelaidemetro.com.au/routes/954","990000","ffffff","nan","1175","2022","01","31","1175"
"955","51","955","Blackwood High School to Flinders Medical Centre","School service, operates school days only servicing Blackwood High School. Travels via Bellevue Heights and Bedford Park","3","http://www.adelaidemetro.com.au/routes/955","990000","ffffff","nan","1175","2022","01","31","1175"
"956","51","956","Blackwood High School to Darlington","School service, operates school days only servicing Blackwood High School. Travels via Blackwood, Coromandel Valley and Flagstaff Hill","3","http://www.adelaidemetro.com.au/routes/956","990000","ffffff","nan","1175","2022","01","31","1175"
"957","51","957","Cedar Avenue Loop","School service, operates school days only. Travels via Cedar Av, Kauri Pde, Wheatland St and Brighton Rd to stop 36 Cedar Av, then continues as route 265","3","http://www.adelaidemetro.com.au/routes/957","990000","ffffff","nan","1175","2022","01","31","1175"
"958","51","958","Brighton Secondary School to Marion Centre Interchange","School service, operates school days only servicing Brighton Secondary School. Travels via Brighton and Dover Gardens","3","http://www.adelaidemetro.com.au/routes/958","990000","ffffff","nan","1175","2022","01","31","1175"
"959","51","959","Brighton Secondary School to Marion Centre Interchange","School service, operates school days only servicing Brighton Secondary School. Travels via Brighton and Dover Gardens","3","http://www.adelaidemetro.com.au/routes/959","990000","ffffff","nan","1175","2022","01","31","1175"
"960","51","960","Cabra Dominican College to Glenelg Interchange","School service, operates school days only servicing Cabra Dominican College. Travels via Clarence Gardens, South Plympton, Morphettville and Glenelg East","3","http://www.adelaidemetro.com.au/routes/960","990000","ffffff","nan","1175","2022","01","31","1175"
"961","51","961","Cabra Dominican College to Aberfoyle Park","School service, operates school days only servicing Cabra Dominican College. Travels via Colonel Light Gardens, Panorama, Bedford Park and Flagstaff Hill","3","http://www.adelaidemetro.com.au/routes/961","990000","ffffff","nan","1175","2022","01","31","1175"
"962","51","962","Loreto College to Walkerville","School service, operates school days only servicing Loreto College. Travels via Norwood, Payneham, Marden and Klemzig","3","http://www.adelaidemetro.com.au/routes/962","990000","ffffff","nan","1175","2022","01","31","1175"
"963","51","963","Saint Ignatius' College Junior School to Walkerville","School service, operates school days only servicing Saint Ignatius' College Junior School. Travels via Norwood, Payneham, Marden and Klemzig","3","http://www.adelaidemetro.com.au/routes/963","990000","ffffff","nan","1175","2022","01","31","1175"
"966","51","966","Marion Centre Interchange to Mercedes College","School service, operates school days only servicing Mercedes College. Travels via Warradale, Morphettville, Plympton, South Plympton and Edwardstown","3","http://www.adelaidemetro.com.au/routes/966","990000","ffffff","nan","1175","2022","01","31","1175"
"967","51","967","Mercedes College to Glenelg","School service, operates school days only servicing Mercedes College. Travels via Mitcham, Torrens Park, Lower Mitcham, Colonel Light Gardens, Daw Park, Edwardstown, South Plympton, Plumpton, Morphettville and Glenelg East","3","http://www.adelaidemetro.com.au/routes/967","990000","ffffff","nan","1175","2022","01","31","1175"
"968","51","968","Clarence Gardens to Mercedes College","School service, operates school days only servicing Mercedes College, St Joseph's Primary School, Unley High School and Mitcham Girls High School. Travels via Hawthorn, Kingswood and Netherby","3","http://www.adelaidemetro.com.au/routes/968","990000","ffffff","nan","1175","2022","01","31","1175"
"969","51","969","Clarence Gardens to Unley High School","School service, operates school days only servicing Unley High School and Mitcham Girls High School. Travels via Daw Park, Westbourne, Hawthorn and Kingswood","3","http://www.adelaidemetro.com.au/routes/969","990000","ffffff","nan","1175","2022","01","31","1175"
"970","51","970","Mitcham Girls High School to Glenelg Interchange","School service, operates school days only servicing Mitcham Girls High School. Travels via Hawthorn, Clarence Gardens, Edwardstown, South Plympton, Plympton, Morphettville and Glenelg East","3","http://www.adelaidemetro.com.au/routes/970","990000","ffffff","nan","1175","2022","01","31","1175"
"971","51","971","Mitcham Girls High School to Marion Centre Interchange","School service, operates school days only servicing Mitcham Girls High School. Travels via South Plympton, Ascot Park, Mitchell Park and Marion","3","http://www.adelaidemetro.com.au/routes/971","990000","ffffff","nan","1175","2022","01","31","1175"
"972","51","972","Mitcham Girls High School to Flinders Medical Centre","School service, operates school days only servicing Mitcham Girls High School. Travels via Lower Mitcham, Colonel Light Gardens, Daw Park, Melrose Park and St Marys","3","http://www.adelaidemetro.com.au/routes/972","990000","ffffff","nan","1175","2022","01","31","1175"
"973","51","973","Springbank Secondary College to Marion Centre Interchange","School service, operates school days only servicing Springbank Secondary College. Travels via St Marys, Clovelly Park, Ascot Park, Mitchell Park and Sturt","3","http://www.adelaidemetro.com.au/routes/973","990000","ffffff","nan","1175","2022","01","31","1175"
"974","51","974","Roma Mitchell Secondary College to City","School service, operates school days only servicing Roma Mitchell Secondary College. Travels via Blair Athol, Kilburn, Prospect and North Adelaide","3","http://www.adelaidemetro.com.au/routes/974","990000","ffffff","nan","1175","2022","01","31","1175"
"975","51","975","Roma Mitchell Secondary College to City","School service, operates school days only servicing Roma Mitchell Secondary College. Travels via Northfield, Oakden, Hillcrest, Greenacres, Broadview, Walkerville and North Adelaide","3","http://www.adelaidemetro.com.au/routes/975","990000","ffffff","nan","1175","2022","01","31","1175"
"976","51","976","Blackwood Interchange to Sacred Heart Middle School","School service, operates school days only servicing Sacred Heart Middle School and Westminster School. Travels via Blackwood, Eden Hills, Bellevue Heights, Marion and Clovelly Park","3","http://www.adelaidemetro.com.au/routes/976","990000","ffffff","nan","1175","2022","01","31","1175"
"977","51","977","Sacred Heart Middle School to Flinders Medical Centre","School service, operates school days only servicing Sacred Heart Middle School. Travels via Mitchell Park, Flagstaff Hill, Coromandel Valley, Blackwood, Bellevue Heights and Bedford Park","3","http://www.adelaidemetro.com.au/routes/977","990000","ffffff","nan","1175","2022","01","31","1175"
"978","51","978","Sacred Heart College Middle School to Marion Centre Interchange","School service, operates school days only servicing Sacred Heart Middle School and Hamilton Secondary College. Operates express to stop 23 Marion Rd, then express to Marion Centre Interchange","3","http://www.adelaidemetro.com.au/routes/978","990000","ffffff","nan","1175","2022","01","31","1175"
"979","51","979","Aberfoyle Hub Centre Interchange to Sacred Heart Senior College","School service, operates school days only servicing Sacred Heart Senior School. Travels via Aberfoyle Park, Happy Valley, Flagstaff Hill, Seacombe Gardens, Marion Centre Interchange, Brighton and Somerton Park","3","http://www.adelaidemetro.com.au/routes/979","990000","ffffff","nan","1175","2022","01","31","1175"
"980","51","980","Sacred Heart Senior College to Marion Centre Interchange","School service, operates school days only servicing Sacred Heart Senior School. Travels via Warradale and Oaklands Park","3","http://www.adelaidemetro.com.au/routes/980","990000","ffffff","nan","1175","2022","01","31","1175"
"981","51","981","Sacred Heart Senior School to Flinders Medical Centre","School service, operates school days only servicing Sacred Heart Senior School. Travels via Warradale, Oaklands Park and Marion Centre Interchange","3","http://www.adelaidemetro.com.au/routes/981","990000","ffffff","nan","1175","2022","01","31","1175"
"982","51","982","Sacred Heart Senior College to St Marys","School service, operates school days only servicing Sacred Heart Senior School. Travels via Somerton Park, Warradale,  Oaklands Park, Marion and Clovelly Park","3","http://www.adelaidemetro.com.au/routes/982","990000","ffffff","nan","1175","2022","01","31","1175"
"984","51","984","Seaview High School to Marino","School service, operates school days only servicing Seaview High School. Travels via Seacliff Park","3","http://www.adelaidemetro.com.au/routes/984","990000","ffffff","nan","1175","2022","01","31","1175"
"985","51","985","St Dominic's Priory College to City","School service, operates school days only servicing St Dominic's Priory College. Travels via North Adelaide","3","http://www.adelaidemetro.com.au/routes/985","990000","ffffff","nan","1175","2022","01","31","1175"
"986","51","986","Colonel Light Gardens to Unley High School","School service, operates school days only servicing Mitcham Girls High School, St Joseph's Primary School and Unley High School. Travels via Westbourne, Hawthorn and Kingswood","3","http://www.adelaidemetro.com.au/routes/986","990000","ffffff","nan","1175","2022","01","31","1175"
"987","51","987","Unley High School to Plympton","School service, operates school days only servicing Unley High School and Mitcham Girls High School. Travels via Kingswood, Colonel Light Gardens, Daw Park, Edwardstown and South Plympton","3","http://www.adelaidemetro.com.au/routes/987","990000","ffffff","nan","1175","2022","01","31","1175"
"988","51","988","Glenelg to Highgate","School service, operates school days only servicing Urrbrae Agricultural High School and Mercedes College. Travels via Glenelg East, Glengowrie, Morphetville, Plympton, South Plympton, Glandore, Clarence Park, Kings Park, Unley Park and Malvern","3","http://www.adelaidemetro.com.au/routes/988","990000","ffffff","nan","1175","2022","01","31","1175"
"989","51","989","Aberfoyle Hub Centre Interchange to Urrbrae Agricultural High School","School service, operates school days only servicing Hamilton Secondary College, Cabre College and Urrbrae Agricultural High School. Travels via Aberfoyle Park, Happy Valley, Bedford Park, Marion, Plympton, Glandore, Clarence Park, Unley and Malvern","3","http://www.adelaidemetro.com.au/routes/989","990000","ffffff","nan","1175","2022","01","31","1175"
"98A","5","98A","City & North Adelaide Anti-Clockwise Loop","via Town Hall, Adelaide Oval, Calvary North Adelaide Hospital, North Adelaide Library and Community Centre, Women's and Children's Hospital, Adelaide Zoo, Parliament House, State Library, Royal Adelaide Hospital and Adelaide Central Market","3","http://www.adelaidemetro.com.au/routes/98A","0033CC","ffffff","98A-98C-99A-99C","1175","2022","01","31","1175"
"98C","5","98C","City & North Adelaide Clockwise Loop","via Town Hall, Adelaide Oval, Calvary North Adelaide Hospital, North Adelaide Library and Community Centre, Women's and Children's Hospital, Adelaide Zoo, Parliament House, State Library, Royal Adelaide Hospital and Adelaide Central Market","3","http://www.adelaidemetro.com.au/routes/98C","0033CC","ffffff","98A-98C-99A-99C","1175","2022","01","31","1175"
"990","51","990","Urrbrae Agricultural High School to Plympton","School service, operates school days only servicing Urrbrae Agricultural High School. Travels via Kingswood, Hawthorn, Westbourne, Clarence Gardens and Edwardstown","3","http://www.adelaidemetro.com.au/routes/990","990000","ffffff","nan","1175","2022","01","31","1175"
"991","51","991","Urrbrae Agricultural High School to Marion Centre Interchange","School service, operates school days only servicing Urrbrae Agricultural High School and Cabra Dominican College. Travels via Westbourne, Clarence Gardens, Edwardstown, South Plympton, Plympton, Morphettville and Oaklands Park","3","http://www.adelaidemetro.com.au/routes/991","990000","ffffff","nan","1175","2022","01","31","1175"
"992","51","992","Urrbrae Agricultural High School to Walkerville","School service, operates school days only servicing Urrbrae Agricultural High School. Travels via Myrtle Bank, Glen Osmond, Glenunga, Toorak Gardens, Norwood, Maylands, Evandale, Payneham, Marden and Klemzig","3","http://www.adelaidemetro.com.au/routes/992","990000","ffffff","nan","1175","2022","01","31","1175"
"993","51","993","Westminster School to Coromandel Valley","School service, operates school days only servicing Westminster School. Travels via Mitchell Park, Eden Hills and Blackwood","3","http://www.adelaidemetro.com.au/routes/993","990000","ffffff","nan","1175","2022","01","31","1175"
